69.006,100,0,55.23,27.37
70.001,100,0,56.207,27.37
71,100,0,56.696,27.37
72.004,100,0,57.674,27.37
72.999,100,0,58.162,27.859
74,100,0,59.14,27.859
75.919,100,0,60.606,28.348
76.919,100,0,61.095,28.348
77.919,100,0,61.584,28.348
78.996,100,0,62.561,28.348
79.996,100,0,63.05,28.837
80.994,100,0,63.539,28.837
81.99,100,0,64.516,28.837
82.992,100,0,65.005,28.837
83.988,100,0,65.494,28.837
84.992,100,0,66.471,29.326
85.996,100,0,66.471,29.326
87.001,100,0,67.449,29.814
87.997,100,0,67.937,29.326
89.002,100,0,68.426,29.326
90.001,100,0,68.915,29.814
91.003,100,0,69.404,29.814
91.996,100,0,70.381,30.303
93,100,0,70.381,30.303
94.002,100,0,71.359,30.303
95.001,100,0,71.848,30.303
96.001,100,0,72.336,30.303
96.999,100,0,72.825,30.303
97.995,100,0,73.314,30.792
98.987,100,0,73.803,30.792
99.991,100,50,74.78,31.281
100.99,100,50,75.758,31.281
101.99,100,50,75.758,31.281
102.98,100,50,76.246,31.281
103.97,100,50,76.735,31.281
104.98,100,50,77.224,31.769
105.98,100,50,78.201,32.258
106.98,100,50,78.201,31.769
107.98,100,50,78.69,32.747
108.99,100,50,79.179,32.747
109.99,100,50,80.156,32.747
110.98,100,50,80.645,32.747
111.98,100,50,81.134,33.236
112.98,100,50,81.623,33.236
113.98,100,50,82.111,33.724
114.98,100,50,82.6,33.236
115.98,100,50,83.089,33.724
116.99,100,50,83.578,33.724
117.98,100,50,83.578,34.213
118.98,100,50,84.555,34.702
119.98,100,50,84.555,34.702
120.97,100,50,85.533,35.191
121.97,100,50,86.022,35.191
122.96,100,50,86.51,35.191
123.96,100,50,86.999,36.168
124.96,100,50,86.999,35.679
125.96,100,50,87.488,35.679
126.96,100,50,88.465,36.168
127.96,100,50,88.465,36.657
128.96,100,50,88.954,36.657
129.96,100,50,89.443,37.146
130.96,100,50,89.443,37.146
131.96,100,50,90.42,37.634
132.96,100,50,90.909,37.634
133.96,100,50,91.398,38.123
134.96,100,50,91.887,38.123
135.96,100,50,92.375,38.612
136.96,100,50,92.375,38.612
137.95,100,50,92.375,38.612
138.94,100,50,93.353,39.101
139.95,100,50,93.353,39.101
140.94,100,50,93.842,39.589
141.94,100,50,94.819,39.589
142.94,100,50,94.819,39.589
143.94,100,50,95.308,40.078
144.94,100,50,95.797,40.567
145.94,100,50,96.285,40.567
146.93,100,50,96.774,41.056
147.93,100,50,97.263,41.056
148.93,100,50,97.752,42.033
149.93,100,50,98.24,41.544
150.93,100,50,98.729,42.033
151.93,100,50,99.218,42.522
152.94,100,50,99.707,42.522
153.93,100,50,99.707,43.011
154.93,100,50,100.2,43.5
155.93,100,50,100.68,43.5
156.93,100,50,101.17,43.5
157.92,100,50,101.17,43.988
158.92,100,50,101.66,44.477
159.92,100,50,102.15,44.477
160.91,100,50,102.15,44.477
161.91,100,50,102.64,44.966
162.92,100,50,103.13,44.966
163.91,100,50,103.62,44.966
164.92,100,50,104.11,45.943
165.92,100,50,104.11,45.455
166.91,100,50,104.59,45.943
167.91,100,50,105.08,46.432
168.91,100,50,105.08,46.921
169.91,100,50,105.57,46.432
170.91,100,50,106.06,46.921
171.9,100,50,106.55,47.898
172.9,100,50,106.55,47.41
173.9,100,50,107.04,47.898
174.9,100,50,107.04,47.898
175.9,100,50,107.04,48.387
176.9,100,50,107.53,48.387
177.9,100,50,107.53,48.876
178.9,100,50,108.02,48.876
179.9,100,50,108.02,49.365
180.91,100,50,108.5,49.365
181.9,100,50,108.02,49.365
182.9,100,50,108.99,49.365
183.9,100,50,108.99,50.342
184.9,100,50,109.48,50.342
185.9,100,50,109.97,50.831
186.9,100,50,109.97,50.831
187.9,100,50,110.46,50.831
188.9,100,50,110.46,51.32
189.9,100,50,110.95,50.831
190.91,100,50,110.95,51.32
191.91,100,50,111.44,51.808
192.91,100,50,111.93,51.808
193.91,100,50,112.41,51.808
194.91,100,50,112.9,51.808
195.91,100,50,112.9,52.786
196.91,100,50,113.39,52.786
197.91,100,50,113.88,53.275
198.91,100,50,113.88,53.275
199.9,5,50,114.37,53.275
200.9,5,50,114.37,53.275
201.9,5,50,114.86,53.763
202.9,5,50,114.37,53.763
203.89,5,50,114.86,54.252
204.89,5,50,114.86,54.252
205.9,5,50,114.86,54.252
206.89,5,50,114.86,54.741
207.89,5,50,114.86,54.741
208.89,5,50,114.86,54.741
209.89,5,50,114.86,55.23
210.89,5,50,114.86,55.718
211.89,5,50,114.86,55.718
212.88,5,50,114.86,55.718
213.88,5,50,114.86,56.207
214.88,5,50,114.86,56.207
215.88,5,50,114.37,56.207
216.87,5,50,114.37,56.696
217.86,5,50,113.88,56.696
218.86,5,50,113.39,56.207
219.86,5,50,113.39,56.696
220.85,5,50,113.39,57.185
221.86,5,50,112.9,57.674
222.86,5,50,111.93,57.674
223.86,5,50,111.44,57.185
224.85,5,50,111.44,57.674
225.86,5,50,110.46,57.674
226.85,5,50,109.97,57.674
227.86,5,50,109.97,58.162
228.85,5,50,109.48,57.674
229.84,5,50,109.97,58.162
230.84,5,50,109.48,58.651
231.84,5,50,109.48,58.651
232.83,5,50,108.99,58.651
233.83,5,50,108.99,59.14
234.83,5,50,108.5,59.629
235.83,5,50,108.5,59.629
236.83,5,50,108.02,60.117
237.83,5,50,107.53,59.629
238.83,5,50,107.04,60.117
239.83,5,50,107.04,60.117
240.83,5,50,106.55,60.117
241.83,5,50,106.06,60.606
242.83,5,50,105.57,60.117
243.83,5,50,105.57,60.606
244.82,5,50,105.08,60.606
245.82,5,50,104.59,61.095
246.82,5,50,104.11,61.095
247.82,5,50,103.62,61.095
248.82,5,50,103.13,61.095
249.82,5,50,103.13,61.095
250.82,5,50,102.64,61.095
251.81,5,50,102.15,61.584
252.82,5,50,101.66,61.584
253.81,5,50,101.66,61.584
254.81,5,50,101.17,61.584
255.81,5,50,100.68,61.584
256.81,5,50,100.2,61.584
257.81,5,50,99.707,62.072
258.81,5,50,99.707,62.072
259.8,5,50,99.218,62.072
260.8,5,50,98.729,62.072
261.79,5,50,98.24,62.561
262.79,5,50,98.24,62.561
263.79,5,50,97.752,62.561
264.79,5,50,97.752,62.561
265.79,5,50,96.774,62.072
266.78,5,50,96.774,62.561
267.78,5,50,96.285,62.561
268.78,5,50,96.285,62.561
269.78,5,50,95.308,62.561
270.78,5,50,94.819,62.561
271.78,5,50,94.33,62.561
272.78,5,50,94.33,63.05
273.78,5,50,93.842,62.561
274.79,5,50,93.353,62.561
275.79,5,50,93.353,62.561
276.79,5,50,92.864,62.561
277.79,5,50,92.375,63.05
278.79,5,50,92.375,63.05
279.8,5,50,91.887,63.05
280.79,5,50,91.398,63.05
281.79,5,50,91.398,63.05
282.79,5,50,90.42,63.05
283.78,5,50,90.42,63.539
284.79,5,50,89.932,63.539
285.78,5,50,89.443,63.05
286.78,5,50,89.443,63.539
287.77,5,50,88.954,63.539
288.77,5,50,88.954,63.539
289.76,5,50,88.465,63.539
290.76,5,50,87.977,63.539
291.76,5,50,87.488,63.539
292.75,5,50,87.488,63.539
293.75,5,50,86.999,63.05
294.74,5,50,86.999,63.539
295.74,5,50,86.51,63.539
296.74,5,50,86.51,63.539
297.75,5,50,86.022,63.539
298.75,5,50,85.533,63.539
299.75,5,80,85.044,63.539
300.75,5,80,85.044,63.539
301.75,5,80,84.555,63.539
302.75,5,80,84.066,63.539
303.75,5,80,84.066,63.539
304.75,5,80,83.578,64.027
305.74,5,80,83.089,64.027
306.74,5,80,83.089,64.027
307.74,5,80,82.6,64.027
308.74,5,80,82.6,64.027
309.74,5,80,82.111,64.027
310.74,5,80,82.111,64.027
311.74,5,80,81.623,64.027
312.73,5,80,81.134,64.516
313.73,5,80,81.134,64.516
314.73,5,80,80.645,65.005
315.72,5,80,80.645,64.516
316.71,5,80,80.156,65.005
317.72,5,80,79.668,65.005
318.72,5,80,79.668,65.005
319.72,5,80,79.179,65.005
320.72,5,80,79.179,65.005
321.72,5,80,78.69,65.005
322.72,5,80,78.69,65.494
323.72,5,80,78.201,65.005
324.73,5,80,78.201,65.005
325.72,5,80,77.713,65.494
326.72,5,80,77.713,65.494
327.72,5,80,77.224,65.494
328.72,5,80,77.224,65.982
329.72,5,80,77.224,65.982
330.72,5,80,76.735,65.494
331.72,5,80,77.224,65.982
332.72,5,80,76.246,65.982
333.71,5,80,76.735,65.982
334.71,5,80,75.758,65.982
335.72,5,80,75.758,65.982
336.72,5,80,75.269,65.982
337.71,5,80,75.269,65.982
338.71,5,80,74.78,66.471
339.71,5,80,74.78,66.471
340.71,5,80,74.78,66.96
341.7,5,80,74.291,66.471
342.71,5,80,74.291,66.471
343.71,5,80,74.78,66.96
344.7,5,80,74.291,66.471
345.7,5,80,73.803,66.96
346.7,5,80,73.803,66.96
347.7,5,80,73.314,66.96
348.71,5,80,73.314,66.96
349.7,5,80,73.314,67.449
350.7,5,80,72.825,66.96
351.69,5,80,72.336,66.96
352.68,5,80,72.336,67.449
353.68,5,80,72.336,67.449
354.68,5,80,72.336,67.449
355.68,5,80,71.848,67.449
356.68,5,80,71.848,67.449
357.68,5,80,71.359,67.449
358.67,5,80,71.359,67.937
359.67,5,80,71.359,67.937
360.67,5,80,71.359,67.937
361.67,5,80,70.87,67.937
362.66,5,80,70.87,68.426
363.66,5,80,70.87,68.426
364.66,5,80,70.87,68.426
365.66,5,80,70.381,68.426
366.66,5,80,70.381,68.915
367.66,5,80,69.892,68.915
368.66,5,80,69.892,68.426
369.65,5,80,69.892,68.915
370.65,5,80,69.892,69.404
371.65,5,80,69.404,68.915
372.64,5,80,69.404,68.915
373.64,5,80,68.915,68.915
374.64,5,80,68.915,68.915
375.64,5,80,68.426,69.404
376.65,5,80,68.426,69.404
377.64,5,80,67.937,69.404
378.64,5,80,68.426,69.892
379.64,5,80,67.937,69.404
380.63,5,80,67.937,69.404
381.63,5,80,67.937,69.404
382.63,5,80,67.937,69.892
383.63,5,80,67.449,69.892
384.62,5,80,67.449,69.892
385.63,5,80,67.449,69.892
386.63,5,80,67.449,70.381
387.63,5,80,66.96,69.892
388.63,5,80,66.96,70.381
389.63,5,80,66.471,70.381
390.63,5,80,66.471,70.381
391.62,5,80,66.471,70.87
392.62,5,80,66.471,70.381
393.61,5,80,65.982,70.381
394.61,5,80,65.982,70.381
395.61,5,80,65.982,70.87
396.61,5,80,65.982,70.381
397.62,5,80,65.494,70.381
398.61,5,80,65.494,70.381
399.6,70,80,65.494,70.87
400.61,70,80,65.494,70.87
401.6,70,80,65.005,71.359
402.6,70,80,65.005,71.359
403.6,70,80,65.005,71.359
404.6,70,80,65.494,71.359
405.6,70,80,65.005,71.359
406.59,70,80,65.494,71.359
407.59,70,80,65.494,71.848
408.59,70,80,65.005,71.359
409.59,70,80,65.494,71.359
410.58,70,80,65.494,71.848
411.58,70,80,65.494,71.848
412.58,70,80,65.494,71.848
413.58,70,80,66.471,72.336
414.57,70,80,66.471,71.848
415.57,70,80,66.471,72.336
416.57,70,80,66.471,72.336
417.57,70,80,66.471,72.336
418.56,70,80,67.449,72.825
419.57,70,80,66.96,72.336
420.57,70,80,67.449,72.336
421.57,70,80,67.449,72.825
422.56,70,80,67.937,72.336
423.55,70,80,67.937,72.336
424.55,70,80,68.426,72.336
425.55,70,80,68.915,72.825
426.55,70,80,68.426,73.314
427.55,70,80,69.404,72.825
428.55,70,80,69.404,73.314
429.55,70,80,69.892,73.314
430.55,70,80,70.381,73.314
431.55,70,80,70.381,73.314
432.55,70,80,70.87,73.803
433.54,70,80,71.359,73.803
434.55,70,80,71.848,73.803
435.55,70,80,72.336,73.803
436.55,70,80,72.336,73.803
437.55,70,80,72.336,73.803
438.54,70,80,72.825,74.291
439.53,70,80,73.314,73.803
440.53,70,80,73.803,74.291
441.53,70,80,74.291,73.803
442.52,70,80,74.291,74.78
443.52,70,80,74.291,74.291
444.52,70,80,74.78,74.291
445.52,70,80,75.269,74.291
446.51,70,80,75.269,74.291
447.51,70,80,75.758,74.291
448.5,70,80,76.246,74.78
449.49,70,80,76.735,74.291
450.5,70,80,77.224,74.78
451.5,70,80,77.713,75.269
452.5,70,80,77.713,74.78
453.5,70,80,78.201,74.78
454.5,70,80,78.201,74.78
455.5,70,80,78.69,75.269
456.5,70,80,79.179,75.269
457.5,70,80,79.668,75.269
458.5,70,80,80.156,75.269
459.5,70,80,80.156,75.758
460.5,70,80,80.645,75.269
461.49,70,80,81.134,75.758
462.49,70,80,81.134,75.758
463.49,70,80,81.623,75.758
464.48,70,80,82.111,75.758
465.48,70,80,82.111,75.758
466.48,70,80,82.6,76.246
467.49,70,80,82.6,75.758
468.49,70,80,82.6,76.246
469.49,70,80,83.089,76.246
470.49,70,80,83.578,76.246
471.49,70,80,83.578,76.735
472.49,70,80,83.578,76.246
473.49,70,80,84.555,76.735
474.49,70,80,85.044,76.735
475.49,70,80,85.533,76.735
476.49,70,80,85.044,76.735
477.49,70,80,85.533,76.735
478.48,70,80,86.022,77.224
479.48,70,80,86.022,76.735
480.49,70,80,86.022,77.713
481.49,70,80,86.51,77.713
482.49,70,80,86.999,77.713
483.48,70,80,87.977,77.713
484.47,70,80,87.977,77.713
485.48,70,80,87.977,77.713
486.47,70,80,88.954,78.201
487.46,70,80,88.954,77.713
488.47,70,80,89.443,78.201
489.46,70,80,89.443,78.201
490.45,70,80,89.932,78.69
491.45,70,80,90.42,78.69
492.45,70,80,90.42,78.69
493.45,70,80,90.909,79.179
494.45,70,80,91.398,79.179
495.44,70,80,91.398,79.179
496.45,70,80,91.887,79.179
497.45,70,80,92.375,79.179
498.46,70,80,92.864,79.179
499.46,70,10,92.864,79.179
500.46,70,10,93.353,79.179
501.46,70,10,93.353,79.668
502.46,70,10,93.353,79.179
503.45,70,10,93.842,79.668
504.46,70,10,93.842,79.668
505.46,70,10,94.33,79.668
506.47,70,10,94.33,79.668
507.46,70,10,94.819,79.668
508.47,70,10,94.819,80.156
509.46,70,10,95.308,79.668
510.46,70,10,94.819,80.156
511.46,70,10,95.308,80.156
512.45,70,10,95.308,79.668
513.45,70,10,95.308,79.668
514.45,70,10,95.797,79.668
515.45,70,10,95.797,79.668
516.45,70,10,96.774,79.668
517.45,70,10,96.285,79.668
518.44,70,10,96.774,79.668
519.43,70,10,97.752,79.668
520.43,70,10,97.752,79.668
521.43,70,10,98.24,79.668
522.43,70,10,98.729,79.668
523.43,70,10,99.218,79.668
524.43,70,10,99.218,79.668
525.43,70,10,99.218,79.179
526.43,70,10,99.218,79.179
527.43,70,10,99.707,79.179
528.43,70,10,100.2,79.179
529.43,70,10,100.2,79.179
530.43,70,10,100.68,79.179
531.43,70,10,100.68,79.179
532.43,70,10,101.17,78.69
533.43,70,10,101.17,79.179
534.43,70,10,101.17,78.69
535.43,70,10,101.17,78.69
536.42,70,10,101.66,78.201
537.42,70,10,102.15,78.201
538.41,70,10,102.15,78.201
539.41,70,10,102.64,78.201
540.41,70,10,102.64,78.201
541.41,70,10,102.64,78.201
542.41,70,10,103.13,78.201
543.41,70,10,103.62,77.713
544.4,70,10,103.13,77.713
545.41,70,10,103.62,78.201
546.4,70,10,104.11,77.713
547.4,70,10,104.11,77.713
548.4,70,10,104.11,77.713
549.4,70,10,104.59,77.224
550.39,70,10,104.11,77.224
551.39,70,10,104.59,77.713
552.39,70,10,104.59,77.713
553.39,70,10,104.59,77.224
554.39,70,10,104.59,77.713
555.39,70,10,104.59,77.224
556.39,70,10,104.59,77.224
557.39,70,10,104.59,76.735
558.38,70,10,105.08,76.735
559.38,70,10,105.57,76.735
560.39,70,10,105.57,76.246
561.39,70,10,105.57,76.246
562.39,70,10,106.06,75.758
563.39,70,10,105.57,75.758
564.38,70,10,105.57,75.758
565.39,70,10,105.57,75.758
566.39,70,10,106.06,75.269
567.39,70,10,106.06,75.269
568.39,70,10,106.06,75.269
569.39,70,10,106.55,75.269
570.38,70,10,107.04,75.269
571.38,70,10,106.55,74.78
572.38,70,10,106.55,74.78
573.37,70,10,107.04,74.78
574.37,70,10,107.04,74.291
575.37,70,10,107.53,74.78
576.38,70,10,107.53,74.291
577.38,70,10,108.02,74.291
578.37,70,10,108.02,74.291
579.38,70,10,108.02,74.291
580.37,70,10,108.5,73.803
581.36,70,10,108.5,73.803
582.36,70,10,108.5,73.803
583.36,70,10,108.99,73.803
584.35,70,10,108.99,73.803
585.35,70,10,109.48,73.314
586.36,70,10,109.48,73.314
587.36,70,10,109.48,73.314
588.36,70,10,109.97,73.314
589.35,70,10,109.97,73.314
590.35,70,10,109.97,72.825
591.35,70,10,110.46,72.825
592.35,70,10,109.97,72.825
593.35,70,10,109.97,72.825
594.34,70,10,109.48,72.825
595.35,70,10,109.48,72.825
596.35,70,10,109.97,72.336
597.34,70,10,109.97,72.825
598.34,70,10,109.97,72.825
599.35,70,10,109.97,72.336
